promoter,gc,rep,cv,cv_smooth,entropy,entropy_smooth,classification
araBp,37,2,2.339397926961774,0.8763693734518612,5.919476827222436,6.948222165728493,1
acrZp,18,2,2.33930338087746,1.3362888101092718,5.685767728732866,6.543874883692375,2
uofp,16,2,2.3389272112454473,1.0126812346503562,5.683285100488531,6.806984018146399,1
furpb,38,1,2.338762427789954,1.4717667754658335,5.610028777943955,6.406675810916315,2
yadN_predicted,41,2,2.3377677335088634,1.0118057513784198,5.537481075337556,6.811925964530092,1
relBp,19,3,2.3370811007328363,1.4018827959313704,5.417166640520557,6.348895423317369,2
mtnp,5,2,2.3370036251761745,1.3377014990374803,5.552745098551236,6.4513127943242985,2
cpxRp2,12,2,2.3363943932959725,1.0348108686397017,5.8276576635198385,6.860870464046533,1
ybeDp,4,2,2.336109946418953,1.6218136746776843,5.456536450041398,6.232920228888305,2
ompRp4,7,2,2.335902348450309,1.711367083846791,5.527713616623009,6.200249363313252,2
tolCp1,40,2,2.3355345447304368,1.199122502437783,5.6562039156488,6.620515956087788,2
tolCp2,32,1,2.335480227005942,1.2921677070702087,5.649670622413391,6.5595255652115885,2
sulAp,31,1,2.335209843438497,1.4335525713756552,5.550668462300029,6.366074608284074,2
uofp,32,2,2.3349037804836987,1.5033482542744343,5.6635182782115105,6.389565562821319,2
hdeAp2,15,3,2.3349023177320083,1.1527501816581227,5.687347730130808,6.656746130939606,2
tolCp2,1,1,2.334149225923488,1.3177371336463088,5.619397965951144,6.49571181624837,2
acrZp,32,2,2.333514250195288,1.3149902126187512,5.659948430707464,6.550909000791451,2
blrp,21,2,2.3328372124151624,1.3713565399938386,5.536677343647823,6.458228736391735,2
relBp,39,2,2.3323997590208365,1.4298147166297412,5.415460240073656,6.331189706549524,2
tisBp,40,1,2.3323138376103096,1.4418777615094331,5.4843646306118,6.3069467423541905,2
furpa,6,2,2.3318980144970087,1.6393712496893975,5.560242465864915,6.29214447533762,2
galEp2,24,2,2.331023592741517,1.506686007546145,5.624023419235783,6.3538423845573915,2
tisBp,21,1,2.330983424001307,1.4196913634187223,5.4922519610266765,6.334388550160741,2
uofp,36,1,2.3309058450501445,1.4658411659904367,5.5000319118868735,6.39547864500417,2
ybeDp,33,2,2.3309052610879175,1.654804288332096,5.47075431953548,6.166824735192859,2
sulAp,20,2,2.3305560806191004,1.3307762030970096,5.597151631053828,6.5253879959470815,2
ghoSp,29,2,2.3302883950671083,0.8766066776632692,6.07047185826575,6.967304927556301,1
lacIp,41,2,2.330158105350391,1.2824751478986887,5.636433681080048,6.544811317490525,2
elaBp,13,2,2.32997350349963,0.8729248614827704,5.70579527180412,6.873074607209473,1
ybeDp,12,2,2.329608601819774,1.615597969429875,5.428997119271247,6.2462451070277085,2
relBp,41,2,2.329602757208376,1.5198335070666846,5.425406975087491,6.2114533952789905,2
xylAp,31,1,2.328740958284713,0.8855654378504468,5.797902796452388,6.895411413294396,1
sulAp,35,1,2.3285095190427514,1.4812896437648522,5.4512008063999815,6.298696599840783,2
yadN_predicted,21,2,2.3284685979759603,0.8917352710671939,5.3696786421117535,6.858978974710952,1
furpa,9,1,2.327212149965721,1.1577983821568605,5.845082052377812,6.71763713567551,2
relBp,4,3,2.3271980006263813,1.5253166637179039,5.391923155127818,6.189650217015496,2
acrZp,21,2,2.326475841041216,1.2346291099969617,5.62855752904307,6.588566429348395,2
gyrAp,40,2,2.326030313942539,1.4893543684452,5.576907991521894,6.428042097289637,2
aceBp,4,2,2.32600179712721,1.4294054087159078,5.57905314271796,6.436193949828535,2
furpa,5,2,2.325826298419141,1.6001545356323195,5.550409881115675,6.330703529254164,2
elaBp,14,2,2.3258062680967426,1.0878029283337056,5.694096646019716,6.735114153736471,2
pheMp,3,2,2.3253903881697475,1.6121119410875062,5.45098537604425,6.236589146578922,2
znuCp,36,2,2.324546958952631,1.3064114873917276,5.655769732519229,6.572935356417243,2
elaBp,12,2,2.3240006837124567,0.9263606410028811,5.842971594877883,6.915090776909688,1
mprAp,5,1,2.3239347135470716,1.278559271461399,5.565765010407788,6.521812401438664,2
yacH_predicted,8,2,2.323687870980229,0.9481195441517926,5.641926891125356,6.829898544408465,1
xylFp,31,3,2.323523758975095,0.8531081858932488,5.958325592504193,6.968099569128006,1
rcsBp2,18,1,2.3231511129881706,1.3609554495759255,5.549261117161742,6.466511392540951,2
acrZp,12,2,2.3230263257836827,1.232267897326967,5.732519629744504,6.660677381748879,2
ompFp,22,3,2.322675640635391,1.2973582611120036,5.776015166927559,6.617310687980457,2
relBp,1,2,2.322551938687618,1.436192797775083,5.456015525214297,6.337992618952416,2
mglBp,11,2,2.32252679497364,1.013738312503355,5.7991852192403,6.816432267698576,1
elaBp,17,2,2.3224511181655036,1.4286919260220106,5.625821529942737,6.450404928150228,2
tisBp,39,2,2.321941733175671,1.2523184485751482,5.620949389377179,6.549168195471966,2
relBp,13,2,2.3210105280292437,1.465050343756031,5.485356580041458,6.3256101877644095,2
ftsKp1,8,2,2.3202775455815883,1.6888254204906605,5.431849762152099,6.144596624313012,2
tisBp,38,3,2.320198253533497,1.447943710515331,5.468194458228902,6.310236500092729,2
acrZp,17,2,2.3201305386470166,1.2382171818910306,5.676072646841324,6.5286208169428885,2
relBp,32,1,2.320126114933569,1.4340218404726315,5.485447343666228,6.337071813017497,2
aceBp,13,3,2.3199087708879635,1.2962078704553057,5.593524169654497,6.565803314160215,2
cpxRp2,2,2,2.319807096867983,1.0120749874262012,5.863438455512812,6.873639640071082,1
relBp,40,1,2.319553112828623,1.4614909116950143,5.441817529097324,6.279589456691276,2
relBp,37,1,2.319429114630706,1.4905675953924158,5.417293997375468,6.252153561089536,2
elaBp,23,2,2.3191336754952494,1.1810506949294355,5.6727191192732285,6.649919097896044,2
rcsDp,15,3,2.3189517867038636,0.9162856881149095,5.9085908057630885,6.900940799118454,1
ihfAp4,4,1,2.318825207269968,1.2144036196031989,5.694381994716537,6.707822414560287,2
sulAp,22,2,2.318283618194373,1.3730562120321415,5.575441276510084,6.446667380960233,2
tolCp1,10,1,2.3182731351699184,1.3410262999046725,5.598424532334109,6.453954821833332,2
furpa,21,2,2.3181205313634217,1.6236675350452348,5.560373490374287,6.2987580306991,2
tmaR_predicted,33,1,2.317395345130768,1.1940312529547188,5.707176870350333,6.693953517063629,2
aceBp,34,2,2.3173565517437744,1.4441445110912468,5.523844323007139,6.393104146746321,2
aceBp,9,1,2.3172944712163788,1.200290608716886,5.688082035375965,6.614526783339163,2
ybeDp,8,1,2.316661782950074,1.565345964880655,5.407738097383418,6.208596084505606,2
hdeAp2,9,1,2.3165899214588586,0.8659244626418463,5.8680329948479715,6.975861805661106,1
tolCp1,9,1,2.3160787720156706,1.1804768482358536,5.767854192583924,6.660499408904791,2
ompRp4,36,2,2.315233668438224,1.4269380900919708,5.620834797566648,6.453961259885531,2
crpp3,29,1,2.3151115227729453,1.1345440834212335,5.595254593843935,6.635251998339546,2
yqjE_yqjK_yqjD_yqjC_predicted,31,1,2.315050474240157,1.6287755655462268,5.555873426953937,6.247860022522696,2
furpa,10,1,2.314412949156445,1.582108487277178,5.539688987212341,6.294222749027164,2
cpxRp2,16,1,2.3139337865715666,1.0431433289616285,5.711793816326057,6.8248259498680905,2
relBp,34,2,2.3138830647917255,1.4574717717954937,5.4497814367374025,6.262988923322343,2
acrZp,40,1,2.3138569864834926,1.3427349545268414,5.714679895305441,6.562362770700916,2
aceBp,17,2,2.3135378284626706,1.3765572895716267,5.496949900597215,6.423726628402724,2
tolCp4,17,2,2.31326402338114,0.8506683949794316,5.906829879735466,6.969296728334562,1
gyrAp,34,2,2.313055762760817,1.4980804992528254,5.593192577011294,6.4170999865422695,2
xylAp,15,3,2.312349592284692,0.9676053359768602,5.818347799533128,6.875735040072241,1
tolCp3,18,2,2.312291851761967,1.0223312334063115,5.887637053010428,6.82693775239145,1
aceBp,34,1,2.3115827355129355,1.4785237145062708,5.45962983270029,6.338909751920821,2
recNp,25,1,2.3114294996007985,1.4553322197382526,5.514355529663842,6.34630321229586,2
yacH_predicted,15,3,2.31137339784421,0.85403231682005,5.693735834645214,6.907274391946012,1
tisBp,15,3,2.3113012037790814,1.2415138159811887,5.683183714058693,6.559159921515498,2
ybeDp,34,2,2.3105494988576183,1.5796941828437676,5.4661903449600215,6.304357672503127,2
relBp,4,2,2.3105123880247853,1.3599243103804752,5.46766238481142,6.369166845056214,2
ghoSp,10,2,2.3102280763258305,0.9532338890225099,5.958955861947107,6.927056011182014,1
ygfM_xdhD_predicted,23,2,2.3101943087358556,0.8258929432928785,5.256679661498387,6.852802951007591,1
marRp,1,1,2.31011620310233,1.691450399342806,5.407727640174569,6.081883454281523,2
tisBp,12,2,2.3101097009651403,1.4311284598642753,5.5110140196962245,6.334124609299257,2
tolCp1,12,1,2.309833048369001,1.2117403251569563,5.743686607488447,6.585687763072197,2
acrZp,33,1,2.3096775702894146,1.207536350401657,5.6485792422363605,6.609809281168667,2
ybeDp,8,2,2.3093644064811043,1.5854930333185449,5.416435388237175,6.20464240850634,2
relBp,20,1,2.3093572072604927,1.4047031943745156,5.465409517815152,6.361535493525878,2
relBp,10,1,2.3092620822412484,1.482697773265634,5.462696712683616,6.27488838016837,2
yahC_predicted,36,1,2.309176964778825,0.9400771993682105,5.868054858228266,6.92007036072388,1
yahC_predicted,13,3,2.3086797226812994,1.0669073220513123,5.8428981381763005,6.802907151148078,2
galEp1,22,2,2.3086283625848427,1.383890951117792,5.717547862471893,6.557307324170155,2
blrp,10,2,2.3083224239363327,1.5164190198811418,5.4824086191887815,6.279713754508958,2
pheMp,11,2,2.308078057433333,1.615381325226582,5.514445078031388,6.2519849809865935,2
tolCp1,18,2,2.3079064929791957,1.3343354671212633,5.630013577117087,6.4678458716057605,2
kbpp4,7,1,2.3075881972999905,1.870638660581186,5.496072491811217,6.072873766049343,2
tolCp2,21,2,2.3073577071823848,1.4124960884911462,5.601544960863018,6.391427015729354,2
yacH_predicted,7,2,2.3070173415911364,0.8635503272767251,5.95050296509881,6.942275032250793,1
relBp,15,2,2.3066451779863435,1.5317056836440537,5.483378849848733,6.245674302340102,2
gyrAp,38,3,2.3064638140714178,1.3905348957947385,5.701193709287529,6.551223043304887,2
uofp,3,2,2.3063914622415966,1.374884375210141,5.699807972972744,6.511440778599569,2
furpa,40,3,2.3062701244507795,1.5687365004517442,5.521843766660677,6.309844815143238,2
blrp,18,1,2.3060587915577924,1.4792524582168878,5.508653923337787,6.33703118844786,2
furpa,31,1,2.3059871134286767,1.3886824876038888,5.5409227012730895,6.43332766059528,2
yqjE_yqjK_yqjD_yqjC_predicted,40,3,2.30581842446853,1.4883071417958984,5.586846845883153,6.401802017599561,2
tisBp,2,1,2.3056183373685064,1.438280569309006,5.46734586432852,6.289074028030014,2
tisBp,24,2,2.3056105042031025,1.422976199565065,5.504453688264224,6.397430811875399,2
relBp,36,2,2.3053058229908183,1.5599885321130094,5.459636474544502,6.234863749898832,2
tolCp2,35,1,2.3050224056125783,1.0891223343900431,5.764624040402008,6.723770226853647,2
fldAp,7,2,2.304965186636636,1.7674044478331323,5.493731629352097,6.137509842780003,2
fldAp,24,2,2.304801860434438,1.473824422224291,5.621283378196814,6.410444019883516,2
araCp,25,3,2.3047436457724775,1.104403003445268,5.705266888612406,6.729409298561334,2
ldrDp,19,3,2.304415144639514,0.9552433900621141,5.853176270126879,6.869317969810809,1
rdlDp,37,2,2.3043083353859632,1.3242280322995517,5.620292851055927,6.558200849622876,2
rdlDp,39,1,2.303973742633732,1.1702208605055586,5.834692739897193,6.7348069807098465,2
aceBp,23,1,2.3031719340537964,1.4214929021588512,5.530662636998165,6.395040716775539,2
tolCp3,9,2,2.3029555883980426,1.1455969173771456,5.848029146635113,6.689656346264959,2
tisBp,12,1,2.302949086678653,1.4579054287839641,5.451787520400409,6.268816678279926,2
marRp,4,3,2.302719967649011,1.6921870967391208,5.378519992600612,6.066567893620288,2
lacIp,40,1,2.302520947183463,1.1385721093556156,5.774849212864902,6.716080616803227,2
rdlDp,39,2,2.3023325337910143,1.2475451944295655,5.618125754098745,6.607046543553427,2
rcsBp1,37,2,2.301880491410125,0.9312434751139763,5.760654860915803,6.853934636552124,1
tisBp,15,2,2.3015045849988223,1.3146834922825401,5.636684080475951,6.49033299758406,2
fldAp,17,1,2.3011476320932838,1.3344739131414896,5.669627908407343,6.541592391274433,2
ldrDp,35,2,2.3008710270716652,0.8379714240986876,5.777626081218858,6.935567672142249,1
sohAp,8,2,2.300648897997944,1.5332055955997372,5.5373107810489195,6.33077565328254,2
tolCp1,23,2,2.3004982848983557,1.455355447584066,5.566236849361885,6.33402019455459,2
relBp,3,2,2.300334023111888,1.4814596995234162,5.4148648559801025,6.246839705690952,2
uofp,12,2,2.3002786181945605,1.3763135037886953,5.64608036986885,6.496261318608282,2
sulAp,39,1,2.3002006113953763,1.3898357641626407,5.5380531983186945,6.401703261611354,2
tmaR_predicted,10,1,2.2993587449107533,1.187856652196002,5.701676162005066,6.689188133320815,2
galEp2,5,1,2.298793459186983,1.3227575315620306,5.633164850027611,6.557044509820411,2
znuCp,40,3,2.298618677691033,1.2033084771443632,5.586804201498713,6.618213658612454,2
acrZp,40,2,2.2983563827171847,1.2978771821860016,5.693346045029704,6.609188446167465,2
furpa,15,3,2.2979011477724027,1.6743634240840848,5.588795050394864,6.248574507569203,2
marRp,15,2,2.297139119802927,1.5619246139376353,5.540755880636027,6.250227834456138,2
uofp,34,1,2.2968213695726516,1.4729777586602444,5.655934786526254,6.416966780057301,2
mglBp,41,1,2.296762726876969,0.9856955346242651,5.9449200763410275,6.823836404529859,1
acrZp,41,1,2.2967170140590523,1.344680370548753,5.67311134479109,6.496990692994422,2
elaBp,11,2,2.2965069375242257,1.1246834653099143,5.736791393727785,6.7280922204775315,2
yqjE_yqjK_yqjD_yqjC_predicted,2,2,2.2961345651783143,1.3639972955825168,5.677562375050888,6.58316597025922,2
yacCp,41,2,2.2955560034638194,1.5664436856829678,5.485747647445047,6.242795267832958,2
relBp,16,1,2.2948565144924946,1.3752768100184756,5.6342254926577695,6.469647816587283,2
araCp,23,1,2.294060666000077,1.1173708845753898,5.779694647947085,6.723489369480223,2
yadN_predicted,11,2,2.2939609620042782,0.8692337942872216,5.3876975670639915,6.863618869092367,1
aceBp,23,2,2.2938386752040434,1.3474087888778457,5.541257365313726,6.446600554221984,2
pheMp,31,1,2.2935235540754744,1.6025192485677056,5.535156414172069,6.277395802431137,2
blrp,40,3,2.293478167662584,1.481811927637128,5.526547625324218,6.310727695062187,2
tolCp2,11,2,2.293070276120972,1.2393616816367459,5.61530177873072,6.572711955149089,2
tolCp2,25,3,2.292745522553053,1.1128868454296308,5.772050682390123,6.702088323904203,2
acrZp,40,3,2.2924790726385917,1.3342336833709143,5.738371027906277,6.566405881681897,2
galEp2,17,2,2.2924051600082493,1.4630952633334493,5.757402178111937,6.465121078958254,2
furpa,21,1,2.29231959444188,1.5119659670405707,5.623421936091222,6.385294178571309,2
yqjE_yqjK_yqjD_yqjC_predicted,7,1,2.2920088729803307,1.8014447574938797,5.478769460938251,6.072137942088562,2
tolCp2,9,1,2.291877653481894,1.2778585778396505,5.657400434352069,6.553384151563025,2
tolCp2,15,3,2.2915990956922614,1.2118686411210626,5.853119412356733,6.701700495389166,2
pheMp,37,1,2.2914680618671017,1.6318562082064123,5.458419846024427,6.193362776842324,2
tmaR_predicted,22,3,2.290990698757608,1.051304056254787,5.804764899213501,6.809540596484506,2
yqjE_yqjK_yqjD_yqjC_predicted,40,2,2.290915927949754,1.5142203916547332,5.641048986074976,6.4075777493100095,2
tisBp,13,2,2.2908428450663485,1.5036387225384182,5.4512376899031985,6.2019513918267855,2
tolCp4,7,2,2.290802469080862,0.9596668495771831,5.79748506266895,6.834719822185898,1
tisBp,1,2,2.290100604773302,1.4265936348946915,5.5320063887390925,6.331132678966812,2
znuCp,37,2,2.289233004372887,1.127189000266745,5.583126394290122,6.656016665330005,2
tolCp1,36,2,2.289109903376076,1.5123014116852755,5.552356410039565,6.3383748202943995,2
acrZp,1,2,2.288906681439683,1.2690258283301263,5.681222753002405,6.5806788232218665,2
ompRp4,36,1,2.2885179913300058,1.3106296706402634,5.731966374221298,6.597002630015515,2
furpa,37,2,2.288158666425094,1.5643780423530553,5.590720309509526,6.359546277832445,2
furpa,33,1,2.2881068601330146,1.5674235906762866,5.5948705718588805,6.3499979634061825,2
araBp,36,1,2.2879628820380837,0.8760282974232976,5.993257928604124,6.959725521140808,1
rdlDp,36,1,2.2878438927521514,1.2634011177787083,5.673722960976729,6.592774331434349,2
acrZp,14,2,2.2872719644062602,1.3037593447308935,5.725948650033941,6.576273393387906,2
acrZp,9,2,2.286587495651855,1.415956875060765,5.638850071010285,6.402126805893152,2
yacCp,23,2,2.286169819809362,1.6425764941978822,5.46881856088328,6.14271529591656,2
yacCp,12,1,2.286016567650126,1.4920281796687613,5.4986389290942315,6.316144605261424,2
furpa,18,2,2.2855212054326923,1.5706555880692015,5.561004494565304,6.362392630320237,2
tolCp2,21,1,2.285091144188146,1.2266720135791962,5.68730758148684,6.6113900132608965,2
furpa,11,2,2.2847898030593723,1.542807602985003,5.6735856679235965,6.387093379309603,2
yqjE_yqjK_yqjD_yqjC_predicted,23,1,2.2846136079250767,1.4602068960714099,5.6409193967947955,6.423507974015484,2
blrp,5,2,2.2838519204751764,1.4663874308388805,5.527300789409056,6.363518086433994,2
mglBp,7,2,2.2831875638928847,1.3895419879398663,5.483936182375967,6.289851979609525,2
ldrDp,29,1,2.2829884858130867,0.8367781214426031,5.405070947467594,6.868792700366344,1
acrZp,28,2,2.2829728249613788,1.346584775169989,5.624053786059342,6.533707339429547,2
pheMp,23,1,2.282964574699136,1.4476955907747295,5.585690712228768,6.386495997596802,2
yadI_predicted,36,2,2.2827183129636683,0.7350969554959644,5.886156943500065,7.046056735759386,0
sulAp,17,2,2.2826274551126997,1.4803609433261216,5.572436646159531,6.315866669873512,2
tisBp,40,2,2.2825538167142057,1.4558141641831193,5.4961884857550025,6.286310725610438,2
acrZp,2,2,2.2809157913317124,1.2810965688417177,5.696381277911627,6.581121491534794,2
yacCp,23,1,2.280193938116667,1.6693181390145573,5.441669287291666,6.129465174616214,2
elaBp,18,2,2.2800966377363507,1.0633778769943738,5.673509846573612,6.751517855487602,2
tisBp,11,2,2.279823089535577,1.3517008461355415,5.544191591225957,6.415064744383603,2
marRp,32,1,2.2791101880328615,1.6698393419679818,5.43625522926653,6.122625167688101,2
tisBp,3,1,2.2790054812118687,1.3844409904467843,5.514779404180483,6.376038338227879,2
hdeAp2,24,2,2.27897361194786,1.0155833477476885,5.8769459111617,6.808146421434549,2
rdlDp,15,2,2.2788789081399523,1.236272198031029,5.723380307335146,6.628900703001862,2
furpa,25,3,2.2784772602479784,1.6337673507330932,5.693719234556358,6.316804197760277,2
